"109","26","_kktfwp_layout","right"
"110","26","_kktfwp_visibility","is-sticky"
"111","26","_kktfwp_type","gallery"
"112","26","_kktfwp_img_layout","1"
"113","26","_kktfwp_envira","22"
"114","26","_kktfwp_projvideo","a:0:{}"
"115","26","_kktfwp_preloader","disable"
"117","27","_vc_post_settings","a:1:{s:10:""vc_grid_id"";a:0:{}}"
"118","27","_form","<label>[text* your-name placeholder ""Name*""] </label>

<label>[email* your-email placeholder ""Email*""] </label>

<label>[text your-subject placeholder ""Subject""] </label>

<label>Message*[textarea your-message] </label>

[submit ""Send""]"
"119","27","_mail","a:8:{s:7:""subject"";s:37:""2626 Creative Studio ""[your-subject]"""";s:6:""sender"";s:40:""[your-name] <wordpress@visit.2626.today>"";s:4:""body"";s:181:""From: [your-name] <[your-email]>
Subject: [your-subject]

Message Body:
[your-message]

--
This e-mail was sent from a contact form on 2626 Creative Studio (http://visit.2626.today)"";s:9:""recipient"";s:17:""mailus@2626.today"";s:18:""additional_headers"";s:22:""Reply-To: [your-email]"";s:11:""attachments"";s:0:"""";s:8:""use_html"";b:0;s:13:""exclude_blank"";b:0;}"
"120","27","_mail_2","a:9:{s:6:""active"";b:1;s:7:""subject"";s:37:""2626 Creative Studio ""[your-subject]"""";s:6:""sender"";s:49:""2626 Creative Studio <wordpress@visit.2626.today>"";s:4:""body"";s:133:""Message Body:
[your-message]

--
This e-mail was sent from a contact form on 2626 Creative Studio (http://visit.2626.today/wordpress)"";s:9:""recipient"";s:12:""[your-email]"";s:18:""additional_headers"";s:31:""Reply-To: kanika.tree@gmail.com"";s:11:""attachments"";s:0:"""";s:8:""use_html"";b:0;s:13:""exclude_blank"";b:0;}"
"121","27","_messages","a:23:{s:12:""mail_sent_ok"";s:45:""Thank you for your message. It has been sent."";s:12:""mail_sent_ng"";s:71:""There was an error trying to send your message. Please try again later."";s:16:""validation_error"";s:61:""One or more fields have an error. Please check and try again."";s:4:""spam"";s:71:""There was an error trying to send your message. Please try again later."";s:12:""accept_terms"";s:69:""You must accept the terms and conditions before sending your message."";s:16:""invalid_required"";s:22:""The field is required."";s:16:""invalid_too_long"";s:22:""The field is too long."";s:17:""invalid_too_short"";s:23:""The field is too short."";s:12:""invalid_date"";s:29:""The date format is incorrect."";s:14:""date_too_early"";s:44:""The date is before the earliest one allowed."";s:13:""date_too_late"";s:41:""The date is after the latest one allowed."";s:13:""upload_failed"";s:46:""There was an unknown error uploading the file."";s:24:""upload_file_type_invalid"";s:49:""You are not allowed to upload files of this type."";s:21:""upload_file_too_large"";s:20:""The file is too big."";s:23:""upload_failed_php_error"";s:38:""There was an error uploading the file."";s:14:""invalid_number"";s:29:""The number format is invalid."";s:16:""number_too_small"";s:47:""The number is smaller than the minimum allowed."";s:16:""number_too_large"";s:46:""The number is larger than the maximum allowed."";s:23:""quiz_answer_not_correct"";s:36:""The answer to the quiz is incorrect."";s:17:""captcha_not_match"";s:31:""Your entered code is incorrect."";s:13:""invalid_email"";s:38:""The e-mail address entered is invalid."";s:11:""invalid_url"";s:19:""The URL is invalid."";s:11:""invalid_tel"";s:32:""The telephone number is invalid."";}"
"122","27","_additional_settings",
"123","27","_locale","en_US"
"135","35","_wp_attached_file","DSC_8900.jpg"
"136","35","_wp_attachment_metadata","a:5:{s:5:""width"";i:600;s:6:""height"";i:600;s:4:""file"";s:12:""DSC_8900.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:4:{s:4:""file"";s:20:""DSC_8900-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:6:""medium"";a:4:{s:4:""file"";s:20:""DSC_8900-300x300.jpg"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}}}"
"137","26","kktfwp_ImageBg","a:4:{s:1:""r"";s:3:""225"";s:1:""g"";s:3:""234"";s:1:""b"";s:3:""216"";s:1:""t"";s:7:""#444444"";}"
"138","26","_thumbnail_id","184"
"139","36","_wp_attached_file","01-Cosmetics-free-mockup-by-mockupcloud1-600x600.jpg"
"140","36","_wp_attachment_metadata","a:5:{s:5:""width"";i:600;s:6:""height"";i:600;s:4:""file"";s:52:""01-Cosmetics-free-mockup-by-mockupcloud1-600x600.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:4:{s:4:""file"";s:60:""01-Cosmetics-free-mockup-by-mockupcloud1-600x600-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:6:""medium"";a:4:{s:4:""file"";s:60:""01-Cosmetics-free-mockup-by-mockupcloud1-600x600-300x300.jpg"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:13:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}s:14:""resized_images"";a:3:{i:0;s:7:""480x480"";i:1;s:7:""600x600"";i:2;s:7:""240x240"";}}}"
"141","37","_wp_attached_file","Bus-Stop-Billboard-MockUp-600x600.jpg"
"142","37","_wp_attachment_metadata","a:5:{s:5:""width"";i:600;s:6:""height"";i:600;s:4:""file"";s:37:""Bus-Stop-Billboard-MockUp-600x600.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:4:{s:4:""file"";s:45:""Bus-Stop-Billboard-MockUp-600x600-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:6:""medium"";a:4:{s:4:""file"";s:45:""Bus-Stop-Billboard-MockUp-600x600-300x300.jpg"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:13:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}s:14:""resized_images"";a:3:{i:0;s:7:""480x480"";i:1;s:7:""600x600"";i:2;s:7:""240x240"";}}}"
"143","38","_wp_attached_file","Cardboard-Box-PSD-MockUp-600x600.jpg"
"144","38","_wp_attachment_metadata","a:5:{s:5:""width"";i:600;s:6:""height"";i:600;s:4:""file"";s:36:""Cardboard-Box-PSD-MockUp-600x600.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:4:{s:4:""file"";s:44:""Cardboard-Box-PSD-MockUp-600x600-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:6:""medium"";a:4:{s:4:""file"";s:44:""Cardboard-Box-PSD-MockUp-600x600-300x300.jpg"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:13:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}s:14:""resized_images"";a:3:{i:0;s:7:""480x480"";i:1;s:7:""600x600"";i:2;s:7:""240x240"";}}}"
"145","39","_wp_attached_file","Enamel-Mug-PSD-MockUp1-600x600.jpg"
"146","39","_wp_attachment_metadata","a:5:{s:5:""width"";i:600;s:6:""height"";i:600;s:4:""file"";s:34:""Enamel-Mug-PSD-MockUp1-600x600.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:4:{s:4:""file"";s:42:""Enamel-Mug-PSD-MockUp1-600x600-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:6:""medium"";a:4:{s:4:""file"";s:42:""Enamel-Mug-PSD-MockUp1-600x600-300x300.jpg"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:13:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}s:14:""resized_images"";a:3:{i:0;s:7:""480x480"";i:1;s:7:""600x600"";i:2;s:7:""240x240"";}}}"
"147","40","_wp_attached_file","Juice-Packaging-full-600x600-1.jpg"
"148","40","_wp_attachment_metadata","a:5:{s:5:""width"";i:600;s:6:""height"";i:600;s:4:""file"";s:34:""Juice-Packaging-full-600x600-1.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:4:{s:4:""file"";s:42:""Juice-Packaging-full-600x600-1-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:6:""medium"";a:4:{s:4:""file"";s:42:""Juice-Packaging-full-600x600-1-300x300.jpg"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:13:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}s:14:""resized_images"";a:3:{i:0;s:7:""480x480"";i:1;s:7:""600x600"";i:2;s:7:""240x240"";}}}"
"149","41","_wp_attached_file","Medium-cup-600x600.jpg"
"150","41","_wp_attachment_metadata","a:5:{s:5:""width"";i:600;s:6:""height"";i:600;s:4:""file"";s:22:""Medium-cup-600x600.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:4:{s:4:""file"";s:30:""Medium-cup-600x600-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:6:""medium"";a:4:{s:4:""file"";s:30:""Medium-cup-600x600-300x300.jpg"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:13:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}s:14:""resized_images"";a:3:{i:0;s:7:""480x480"";i:1;s:7:""600x600"";i:2;s:7:""240x240"";}}}"
"151","42","_wp_attached_file","portfolio-paper-01-600x600.jpg"
"152","42","_wp_attachment_metadata","a:5:{s:5:""width"";i:600;s:6:""height"";i:600;s:4:""file"";s:30:""portfolio-paper-01-600x600.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:4:{s:4:""file"";s:38:""portfolio-paper-01-600x600-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:6:""medium"";a:4:{s:4:""file"";s:38:""portfolio-paper-01-600x600-300x300.jpg"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:13:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}s:14:""resized_images"";a:3:{i:0;s:7:""480x480"";i:1;s:7:""600x600"";i:2;s:7:""240x240"";}}}"
"153","43","_wp_attached_file","Woman-T-shirt-MockUp_Front-600x600.jpg"
"154","43","_wp_attachment_metadata","a:5:{s:5:""width"";i:600;s:6:""height"";i:600;s:4:""file"";s:38:""Woman-T-shirt-MockUp_Front-600x600.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:4:{s:4:""file"";s:46:""Woman-T-shirt-MockUp_Front-600x600-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:6:""medium"";a:4:{s:4:""file"";s:46:""Woman-T-shirt-MockUp_Front-600x600-300x300.jpg"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:13:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}s:14:""resized_images"";a:3:{i:0;s:7:""480x480"";i:1;s:7:""600x600"";i:2;s:7:""240x240"";}}}"
"155","36","_eg_has_gallery","a:0:{}"
"156","37","_eg_has_gallery","a:0:{}"
"157","38","_eg_has_gallery","a:0:{}"
"158","39","_eg_has_gallery","a:0:{}"
"159","40","_eg_has_gallery","a:0:{}"
"160","41","_eg_has_gallery","a:0:{}"
"161","42","_eg_has_gallery","a:0:{}"
"162","43","_eg_has_gallery","a:0:{}"
"193","51","_vc_post_settings","a:1:{s:10:""vc_grid_id"";a:0:{}}"
"194","51","_edit_last","2"
"195","51","_edit_lock","1486058554:2"
"197","51","_wpb_vc_js_status","false"
"198","51","_kktfwp_filter","0"
"199","51","_kktfwp_portfolio_columns","3"
"200","51","_kktfwp_gaps","1"
"201","51","_kktfwp_preloader","global"
"202","51","_kktfwp_homeStyle","latest"
"203","53","_vc_post_settings","a:1:{s:10:""vc_grid_id"";a:0:{}}"
"204","53","_edit_last","1"
"205","53","_edit_lock","1482393848:1"
"207","53","_wpb_vc_js_status","false"
"208","53","_kktfwp_filter","0"
"209","53","_kktfwp_portfolio_columns","3"
"210","53","_kktfwp_gaps","0"
"211","53","_kktfwp_preloader","global"
"212","53","_kktfwp_homeStyle","latest"
"213","55","_vc_post_settings","a:1:{s:10:""vc_grid_id"";a:0:{}}"
"214","56","_vc_post_settings","a:1:{s:10:""vc_grid_id"";a:0:{}}"
"215","55","_edit_last","1"
"216","55","_edit_lock","1481721992:1"
"218","55","_wpb_vc_js_status","false"
"219","55","_kktfwp_filter","0"
"220","55","_kktfwp_portfolio_columns","3"
"221","55","_kktfwp_gaps","0"
"222","55","_kktfwp_preloader","global"
"223","55","_kktfwp_homeStyle","latest"
"224","56","_edit_last","1"
"225","56","_edit_lock","1481710247:1"
"227","56","_wpb_vc_js_status","false"
"228","56","_kktfwp_filter","0"
"229","56","_kktfwp_portfolio_columns","3"
"230","56","_kktfwp_gaps","0"
"231","56","_kktfwp_preloader","global"
"232","56","_kktfwp_homeStyle","latest"
"233","61","_vc_post_settings","a:1:{s:10:""vc_grid_id"";a:0:{}}"
"234","61","_menu_item_type","post_type"
"235","61","_menu_item_menu_item_parent","0"
"236","61","_menu_item_object_id","51"
"237","61","_menu_item_object","page"
"238","61","_menu_item_target",
"239","61","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"240","61","_menu_item_xfn",
"241","61","_menu_item_url",
"242","62","_vc_post_settings","a:1:{s:10:""vc_grid_id"";a:0:{}}"
"243","62","_menu_item_type","post_type"
"244","62","_menu_item_menu_item_parent","0"
"245","62","_menu_item_object_id","53"
"246","62","_menu_item_object","page"
"247","62","_menu_item_target",
"248","62","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"249","62","_menu_item_xfn",
"250","62","_menu_item_url",
"251","63","_vc_post_settings","a:1:{s:10:""vc_grid_id"";a:0:{}}"
"252","63","_menu_item_type","post_type"
"253","63","_menu_item_menu_item_parent","0"
"254","63","_menu_item_object_id","56"
"255","63","_menu_item_object","page"
"256","63","_menu_item_target",
"257","63","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"258","63","_menu_item_xfn",
"259","63","_menu_item_url",
"260","64","_vc_post_settings","a:1:{s:10:""vc_grid_id"";a:0:{}}"
"261","64","_menu_item_type","post_type"
"262","64","_menu_item_menu_item_parent","0"
"263","64","_menu_item_object_id","55"
"264","64","_menu_item_object","page"
"265","64","_menu_item_target",
"266","64","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"267","64","_menu_item_xfn",
"268","64","_menu_item_url",
"277","68","_wp_attached_file","about-pic.jpg"
"278","68","_wp_attachment_metadata","a:5:{s:5:""width"";i:500;s:6:""height"";i:667;s:4:""file"";s:13:""about-pic.jpg"";s:5:""sizes"";a:2:{s:9:""thumbnail"";a:4:{s:4:""file"";s:21:""about-pic-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:6:""medium"";a:4:{s:4:""file"";s:21:""about-pic-225x300.jpg"";s:5:""width"";i:225;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}}}"
"285","74","_vc_post_settings","a:1:{s:10:""vc_grid_id"";a:0:{}}"
"286","74","_form","<label> [email* your-email placeholder ""Email*""] </label>

[submit ""Send""]"
"287","74","_mail","a:8:{s:7:""subject"";s:12:""Our Location"";s:6:""sender"";s:40:""Hurray! You found us <mailus@2626.today>"";s:4:""body"";s:248:""Hey you!

Thanks for clicking on that Google map icon. Now all you need to do is to put on your seat belt and click here https://maps.app.goo.gl/i/DtbqV to meet us.

Psst - Do give us a call before before you leave.

See ya and we do wanna meet ya!"";s:9:""recipient"";s:12:""[your-email]"";s:18:""additional_headers"";s:0:"""";s:11:""attachments"";s:0:"""";s:8:""use_html"";b:0;s:13:""exclude_blank"";b:0;}"
"288","74","_mail_2","a:9:{s:6:""active"";b:0;s:7:""subject"";s:37:""2626 Creative Studio ""[your-subject]"""";s:6:""sender"";s:49:""2626 Creative Studio <wordpress@visit.2626.today>"";s:4:""body"";s:133:""Message Body:
[your-message]

--
This e-mail was sent from a contact form on 2626 Creative Studio (http://visit.2626.today/wordpress)"";s:9:""recipient"";s:12:""[your-email]"";s:18:""additional_headers"";s:31:""Reply-To: kanika.tree@gmail.com"";s:11:""attachments"";s:0:"""";s:8:""use_html"";b:0;s:13:""exclude_blank"";b:0;}"
"289","74","_messages","a:23:{s:12:""mail_sent_ok"";s:16:""You've got mail!"";s:12:""mail_sent_ng"";s:71:""There was an error trying to send your message. Please try again later."";s:16:""validation_error"";s:61:""One or more fields have an error. Please check and try again."";s:4:""spam"";s:71:""There was an error trying to send your message. Please try again later."";s:12:""accept_terms"";s:69:""You must accept the terms and conditions before sending your message."";s:16:""invalid_required"";s:22:""The field is required."";s:16:""invalid_too_long"";s:22:""The field is too long."";s:17:""invalid_too_short"";s:23:""The field is too short."";s:12:""invalid_date"";s:29:""The date format is incorrect."";s:14:""date_too_early"";s:44:""The date is before the earliest one allowed."";s:13:""date_too_late"";s:41:""The date is after the latest one allowed."";s:13:""upload_failed"";s:46:""There was an unknown error uploading the file."";s:24:""upload_file_type_invalid"";s:49:""You are not allowed to upload files of this type."";s:21:""upload_file_too_large"";s:20:""The file is too big."";s:23:""upload_failed_php_error"";s:38:""There was an error uploading the file."";s:14:""invalid_number"";s:29:""The number format is invalid."";s:16:""number_too_small"";s:47:""The number is smaller than the minimum allowed."";s:16:""number_too_large"";s:46:""The number is larger than the maximum allowed."";s:23:""quiz_answer_not_correct"";s:36:""The answer to the quiz is incorrect."";s:17:""captcha_not_match"";s:31:""Your entered code is incorrect."";s:13:""invalid_email"";s:38:""The e-mail address entered is invalid."";s:11:""invalid_url"";s:19:""The URL is invalid."";s:11:""invalid_tel"";s:32:""The telephone number is invalid."";}"
"290","74","_additional_settings",
"291","74","_locale","en_US"
"298","80","_vc_post_settings","a:1:{s:10:""vc_grid_id"";a:1:{s:10:""shortcodes"";a:1:{s:48:""1484226570005-acbfe098f171b7721da534f0b6f77b26-8"";a:3:{s:3:""tag"";s:13:""vc_basic_grid"";s:4:""atts"";a:5:{s:9:""post_type"";s:4:""post"";s:9:""max_items"";s:2:""10"";s:13:""element_width"";s:1:""6"";s:4:""item"";s:3:""345"";s:7:""grid_id"";s:55:""vc_gid:1484226570005-acbfe098f171b7721da534f0b6f77b26-8"";}s:7:""content"";s:0:"""";}}}}"
"299","80","_edit_last","1"
"300","80","_edit_lock","1484226731:1"
"302","80","_wpb_vc_js_status","false"
"303","80","_kktfwp_filter","0"
"304","80","_kktfwp_portfolio_columns","3"
"305","80","_kktfwp_gaps","0"
"306","80","_kktfwp_preloader","global"
"307","80","_kktfwp_homeStyle","latest"
"308","82","_vc_post_settings","a:1:{s:10:""vc_grid_id"";a:0:{}}"
"309","82","_menu_item_type","post_type"
"310","82","_menu_item_menu_item_parent","0"
"311","82","_menu_item_object_id","80"
"312","82","_menu_item_object","page"
"313","82","_menu_item_target",
"314","82","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"315","82","_menu_item_xfn",
"316","82","_menu_item_url",
"329","91","_wp_attached_file","about.png"
